docketId,term,naturalCourt,justiceName,justice,petitioner_vote,pitch_diff
2002-013-01,2002,1607,JPStevens,103,1,-1.15570847
2002-013-01,2002,1607,AMKennedy,106,1,0.799656992
2002-013-01,2002,1607,RBGinsburg,109,1,0.590283067
2002-013-01,2002,1607,DHSouter,107,1,1.539867604
2002-013-01,2002,1607,SDOConnor,104,1,-0.04281855
2002-014-01,2002,1607,WHRehnquist,102,1,-0.578555113
2002-014-01,2002,1607,AScalia,105,0,0.913363737
2002-014-01,2002,1607,AMKennedy,106,1,-0.026572828
2002-014-01,2002,1607,JPStevens,103,1,-0.30011181
2002-014-01,2002,1607,SGBreyer,110,1,0.426414303
2002-014-01,2002,1607,RBGinsburg,109,1,-0.562762442
2002-014-01,2002,1607,DHSouter,107,1,0.78262729
2002-015-01,2002,1607,SDOConnor,104,0,-0.105080507
2002-015-01,2002,1607,RBGinsburg,109,0,0.503992378
2002-015-01,2002,1607,WHRehnquist,102,0,0.760712748
2002-015-01,2002,1607,SGBreyer,110,0,-0.148320128
2002-015-01,2002,1607,DHSouter,107,0,0.046296105
2002-015-01,2002,1607,JPStevens,103,0,-0.483474365
2002-016-01,2002,1607,AScalia,105,1,-0.381656173
2002-016-01,2002,1607,RBGinsburg,109,1,1.033149141
2002-016-01,2002,1607,JPStevens,103,0,-1.092050072
2002-016-01,2002,1607,SGBreyer,110,1,-0.183150017
2002-016-01,2002,1607,SDOConnor,104,1,0.221813028
2002-016-01,2002,1607,AMKennedy,106,1,-0.406307667
2002-016-01,2002,1607,WHRehnquist,102,1,0.309546445
2002-017-01,2002,1607,AScalia,105,1,-0.388965369
2002-017-01,2002,1607,DHSouter,107,1,0.008997984
2002-017-01,2002,1607,RBGinsburg,109,1,-0.602939751
2002-017-01,2002,1607,JPStevens,103,1,-0.044307685
2002-017-01,2002,1607,AMKennedy,106,1,-0.116511855
2002-017-01,2002,1607,SDOConnor,104,1,-1.25384255
2002-018-01,2002,1607,AMKennedy,106,0,0.436783202
2002-018-01,2002,1607,SDOConnor,104,0,-0.142039175
2002-018-01,2002,1607,WHRehnquist,102,0,0.043642364
2002-018-01,2002,1607,AScalia,105,0,-0.083296875
2002-018-01,2002,1607,SGBreyer,110,0,-0.151065759
2002-018-01,2002,1607,RBGinsburg,109,0,0.130439334
2002-019-01,2002,1607,DHSouter,107,1,-0.335259215
2002-019-01,2002,1607,JPStevens,103,1,0.26820891
2002-019-01,2002,1607,AMKennedy,106,1,-0.227279447
2002-019-01,2002,1607,AScalia,105,1,3.006650682
2002-020-01,2002,1607,AScalia,105,1,0.503255991
2002-020-01,2002,1607,SGBreyer,110,1,0.360984233
2002-020-01,2002,1607,RBGinsburg,109,1,-0.364232594
2002-020-01,2002,1607,DHSouter,107,1,-0.686518119
2002-020-01,2002,1607,AMKennedy,106,1,-1.648504508
2002-020-01,2002,1607,SDOConnor,104,1,0.052255193
2002-021-01,2002,1607,AScalia,105,1,-0.697643811
2002-021-01,2002,1607,DHSouter,107,1,-1.257783513
2002-021-01,2002,1607,JPStevens,103,0,-0.519865375
2002-021-01,2002,1607,SGBreyer,110,1,-1.525844796
2002-021-01,2002,1607,SDOConnor,104,1,-1.262542095
2002-022-01,2002,1607,AMKennedy,106,1,-0.288722115
2002-022-01,2002,1607,AScalia,105,1,0.343159428
2002-022-01,2002,1607,SDOConnor,104,1,-0.236439063
2002-022-01,2002,1607,DHSouter,107,1,-0.525306505
2002-022-01,2002,1607,SGBreyer,110,1,-0.345793388
2002-022-01,2002,1607,RBGinsburg,109,1,0.982194049
2002-022-01,2002,1607,JPStevens,103,1,0.081663153
2002-022-01,2002,1607,WHRehnquist,102,1,0.414500787
2002-023-01,2002,1607,SGBreyer,110,0,0.827941084
2002-023-01,2002,1607,AScalia,105,0,-0.048553532
2002-023-01,2002,1607,JPStevens,103,0,0.10457289
2002-023-01,2002,1607,DHSouter,107,0,1.361983292
2002-023-01,2002,1607,AMKennedy,106,0,0.741655087
2002-023-01,2002,1607,SDOConnor,104,0,0.07816235
2002-024-01,2002,1607,AMKennedy,106,0,-0.83387186
2002-024-01,2002,1607,RBGinsburg,109,0,-0.020518696
2002-024-01,2002,1607,DHSouter,107,0,1.117382867
2002-024-01,2002,1607,SDOConnor,104,0,-0.100459935
2002-024-01,2002,1607,AScalia,105,0,-0.627385785
2002-024-01,2002,1607,JPStevens,103,0,0.500118913
2002-024-01,2002,1607,SGBreyer,110,0,0.972276401
2002-025-01,2002,1607,SGBreyer,110,1,-0.024118839
2002-025-01,2002,1607,SDOConnor,104,0,0.548598246
2002-025-01,2002,1607,DHSouter,107,0,-0.898894671
2002-025-01,2002,1607,RBGinsburg,109,1,1.157502236
2002-025-01,2002,1607,JPStevens,103,0,-0.009643612
2002-026-01,2002,1607,WHRehnquist,102,1,-0.135505765
2002-027-01,2002,1607,WHRehnquist,102,1,-0.561864293
2002-027-01,2002,1607,DHSouter,107,1,-2.725923653
2002-027-01,2002,1607,JPStevens,103,1,-0.016966533
2002-027-01,2002,1607,SDOConnor,104,1,-1.050182534
2002-027-01,2002,1607,RBGinsburg,109,1,-0.705783522
2002-028-01,2002,1607,RBGinsburg,109,0,0.586952433
2002-028-01,2002,1607,DHSouter,107,0,0.423907342
2002-028-01,2002,1607,AMKennedy,106,0,0.105459723
2002-028-01,2002,1607,SGBreyer,110,0,-0.380842072
2002-028-01,2002,1607,JPStevens,103,0,-1.086006188
2002-028-01,2002,1607,AScalia,105,0,1.162744425
2002-029-01,2002,1607,SGBreyer,110,0,-0.345648149
2002-029-01,2002,1607,RBGinsburg,109,0,-0.360404063
2002-029-01,2002,1607,WHRehnquist,102,1,-0.509204335
2002-029-01,2002,1607,AMKennedy,106,1,1.728381455
2002-031-01,2002,1607,AScalia,105,0,1.291738835
2002-031-01,2002,1607,WHRehnquist,102,0,-0.043567065
2002-031-01,2002,1607,DHSouter,107,0,0.917606849
2002-032-01,2002,1607,SDOConnor,104,0,-0.725179025
2002-032-01,2002,1607,RBGinsburg,109,0,-1.765276005
2002-032-01,2002,1607,DHSouter,107,0,-0.525679321
2002-032-01,2002,1607,AMKennedy,106,0,-0.650188627
2002-032-01,2002,1607,WHRehnquist,102,0,-0.746052979
2002-032-01,2002,1607,JPStevens,103,0,-0.51299611
2002-033-01,2002,1607,DHSouter,107,1,0.217323817
2002-033-01,2002,1607,AScalia,105,1,0.195043106
2002-033-01,2002,1607,JPStevens,103,1,-0.003762943
2002-033-01,2002,1607,SGBreyer,110,1,-0.187879038
2002-033-01,2002,1607,RBGinsburg,109,1,-0.460921363
2002-033-01,2002,1607,WHRehnquist,102,1,-0.388462561
2002-034-01,2002,1607,DHSouter,107,0,0.729651548
2002-034-01,2002,1607,SGBreyer,110,0,0.02824298
2002-034-01,2002,1607,WHRehnquist,102,1,0.205299899
2002-034-01,2002,1607,AScalia,105,1,-0.184500058
2002-034-01,2002,1607,SDOConnor,104,1,-0.930996258
2002-034-01,2002,1607,RBGinsburg,109,0,-0.225439967
2002-035-01,2002,1607,AScalia,105,0,-1.203969171
2002-035-01,2002,1607,SGBreyer,110,0,-0.724490187
2002-035-01,2002,1607,SDOConnor,104,0,0.647839572
2002-035-01,2002,1607,RBGinsburg,109,0,-1.696078975
2002-035-01,2002,1607,DHSouter,107,0,-0.09603433
2002-035-01,2002,1607,AMKennedy,106,0,-0.590091209
2002-037-01,2002,1607,AScalia,105,1,-0.35754202
2002-037-01,2002,1607,RBGinsburg,109,1,-0.699760978
2002-037-01,2002,1607,SGBreyer,110,1,-0.870207964
2002-037-01,2002,1607,DHSouter,107,1,0.012969588
2002-038-01,2002,1607,WHRehnquist,102,0,-0.213313882
2002-038-01,2002,1607,RBGinsburg,109,0,-1.322742431
2002-038-01,2002,1607,SGBreyer,110,0,-0.844015353
2002-038-01,2002,1607,AScalia,105,0,-0.714421246
2002-038-01,2002,1607,AMKennedy,106,0,0.476792632
2002-038-01,2002,1607,JPStevens,103,0,0.2882168
2002-038-01,2002,1607,SDOConnor,104,0,0.690171975
2002-039-01,2002,1607,AScalia,105,0,-0.604562103
2002-039-01,2002,1607,SDOConnor,104,1,-0.379035977
2002-039-01,2002,1607,AMKennedy,106,1,0.013229817
2002-039-01,2002,1607,JPStevens,103,1,0.094551993
2002-039-01,2002,1607,RBGinsburg,109,1,1.184366851
2002-040-01,2002,1607,SDOConnor,104,1,-0.753811339
2002-040-01,2002,1607,DHSouter,107,1,-1.244739371
2002-040-01,2002,1607,WHRehnquist,102,1,-0.643792368
2002-040-01,2002,1607,SGBreyer,110,1,0.172611741
2002-040-01,2002,1607,JPStevens,103,1,-0.785232289
2002-040-01,2002,1607,RBGinsburg,109,1,-1.31291381
2002-041-01,2002,1607,AScalia,105,0,0.261820395
2002-041-01,2002,1607,SGBreyer,110,1,0.051577213
2002-041-01,2002,1607,AMKennedy,106,1,2.072342598
2002-041-01,2002,1607,JPStevens,103,1,0.574002194
2002-041-01,2002,1607,SDOConnor,104,1,1.852531203
2002-041-01,2002,1607,RBGinsburg,109,0,-0.030496215
2002-041-01,2002,1607,DHSouter,107,1,0.770615308
2002-042-01,2002,1607,SGBreyer,110,0,0.79200165
2002-042-01,2002,1607,SDOConnor,104,1,-0.284089101
2002-042-01,2002,1607,RBGinsburg,109,0,0.434780157
2002-043-01,2002,1607,RBGinsburg,109,1,0.87019816
2002-043-01,2002,1607,DHSouter,107,1,1.123564925
2002-043-01,2002,1607,JPStevens,103,1,0.399854773
2002-044-01,2002,1607,WHRehnquist,102,0,-0.395754348
2002-044-01,2002,1607,SGBreyer,110,0,-0.150977509
2002-044-01,2002,1607,SDOConnor,104,0,0.04187271
2002-044-01,2002,1607,AScalia,105,0,-0.74960222
2002-044-01,2002,1607,RBGinsburg,109,0,0.26773179
2002-045-01,2002,1607,DHSouter,107,0,-1.698613004
2002-045-01,2002,1607,AMKennedy,106,0,1.292673754
2002-045-01,2002,1607,WHRehnquist,102,0,-0.538683206
2002-045-01,2002,1607,RBGinsburg,109,0,0.063462831
2002-045-01,2002,1607,JPStevens,103,0,0.548297019
2002-045-01,2002,1607,SGBreyer,110,0,-0.265196951
2002-047-01,2002,1607,DHSouter,107,0,0.146251177
2002-047-01,2002,1607,WHRehnquist,102,1,-0.677872724
2002-047-01,2002,1607,AMKennedy,106,1,0.134383968
2002-047-01,2002,1607,RBGinsburg,109,0,0.248362978
2002-047-01,2002,1607,SDOConnor,104,1,-0.162188171
2002-047-01,2002,1607,AScalia,105,1,0.550332484
2002-048-01,2002,1607,JPStevens,103,0,0.303589215
2002-048-01,2002,1607,SGBreyer,110,1,0.92742913
2002-048-01,2002,1607,DHSouter,107,1,0.21117298
2002-048-01,2002,1607,RBGinsburg,109,1,-0.340479129
2002-048-01,2002,1607,WHRehnquist,102,1,-0.239241884
2002-049-01,2002,1607,DHSouter,107,1,-0.682065902
2002-049-01,2002,1607,WHRehnquist,102,1,-0.158610195
2002-049-01,2002,1607,RBGinsburg,109,1,-1.140192318
2002-049-01,2002,1607,JPStevens,103,1,0.33128842
2002-049-01,2002,1607,AScalia,105,1,-0.201261585
2002-049-01,2002,1607,AMKennedy,106,1,-0.151942248
2002-049-01,2002,1607,SGBreyer,110,1,0.100593418
2002-052-01,2002,1607,RBGinsburg,109,0,-0.587074556
2002-052-01,2002,1607,JPStevens,103,0,0.250617703
2002-052-01,2002,1607,WHRehnquist,102,0,0.034619155
2002-052-01,2002,1607,AScalia,105,0,-0.034953788
2002-052-01,2002,1607,SGBreyer,110,0,0.224016025
2002-052-01,2002,1607,SDOConnor,104,0,-0.368703757
2002-053-01,2002,1607,AScalia,105,0,-0.442321717
2002-053-01,2002,1607,SGBreyer,110,0,0.769667144
2002-053-01,2002,1607,RBGinsburg,109,0,1.270498012
2002-053-01,2002,1607,WHRehnquist,102,0,1.211175853
2002-054-01,2002,1607,SDOConnor,104,1,-0.414905554
2002-054-01,2002,1607,WHRehnquist,102,1,-0.279737621
2002-054-01,2002,1607,SGBreyer,110,1,-0.162105195
2002-054-01,2002,1607,JPStevens,103,1,0.399132294
2002-054-01,2002,1607,AScalia,105,1,-0.097019377
2002-054-01,2002,1607,RBGinsburg,109,1,-0.047709275
2002-054-01,2002,1607,DHSouter,107,1,-0.380398317
2002-054-01,2002,1607,AMKennedy,106,1,-0.441797306
2002-057-01,2002,1607,SGBreyer,110,0,0.399594605
2002-057-01,2002,1607,DHSouter,107,0,1.329806162
2002-057-01,2002,1607,SDOConnor,104,0,-0.293234293
2002-057-01,2002,1607,AMKennedy,106,0,-0.537005215
2002-057-01,2002,1607,AScalia,105,0,-0.33125035
2002-057-01,2002,1607,WHRehnquist,102,0,0.058602511
2002-057-01,2002,1607,JPStevens,103,0,1.314123054
2002-057-01,2002,1607,RBGinsburg,109,0,-0.388439073
2002-058-01,2002,1607,AMKennedy,106,0,-0.272363448
2002-058-01,2002,1607,JPStevens,103,0,-0.592749884
2002-058-01,2002,1607,RBGinsburg,109,0,1.664251975
2002-058-01,2002,1607,SGBreyer,110,1,0.205813566
2002-059-01,2002,1607,WHRehnquist,102,0,-1.321733286
2002-059-01,2002,1607,SGBreyer,110,0,0.099404321
2002-059-01,2002,1607,SDOConnor,104,0,-0.869374999
2002-059-01,2002,1607,AScalia,105,0,0.571360807
2002-059-01,2002,1607,AMKennedy,106,0,0.769367609
2002-059-01,2002,1607,RBGinsburg,109,0,1.504209077
2002-060-01,2002,1607,RBGinsburg,109,1,-0.777988084
2002-060-01,2002,1607,SGBreyer,110,1,0.919784159
2002-060-01,2002,1607,DHSouter,107,1,-0.743556521
2002-060-01,2002,1607,AMKennedy,106,1,-0.551982107
2002-060-01,2002,1607,AScalia,105,1,-0.839081336
2002-062-01,2002,1607,JPStevens,103,1,0.718202914
2002-062-01,2002,1607,SGBreyer,110,1,0.994702557
2002-062-01,2002,1607,RBGinsburg,109,1,0.415127179
2002-062-01,2002,1607,AScalia,105,0,-0.031865283
2002-063-01,2002,1607,AMKennedy,106,1,-0.336254178
2002-063-01,2002,1607,WHRehnquist,102,1,0.633600298
2002-063-01,2002,1607,RBGinsburg,109,1,0.254781809
2002-063-01,2002,1607,SDOConnor,104,1,-0.977761701
2002-063-01,2002,1607,DHSouter,107,1,-1.306083941
2002-063-01,2002,1607,AScalia,105,1,0.260423123
2002-064-01,2002,1607,DHSouter,107,1,-0.902979521
2002-064-01,2002,1607,SGBreyer,110,1,0.700932095
2002-064-01,2002,1607,AScalia,105,1,0.386442095
2002-064-01,2002,1607,RBGinsburg,109,1,-2.121596656
2002-066-01,2002,1607,JPStevens,103,1,0.099848857
2002-066-01,2002,1607,SGBreyer,110,1,-0.483945953
2002-066-01,2002,1607,AScalia,105,1,-0.160613841
2002-066-01,2002,1607,SDOConnor,104,1,0.370359428
2002-067-01,2002,1607,RBGinsburg,109,0,0.421793227
2002-067-01,2002,1607,AScalia,105,0,0.628840518
2002-067-01,2002,1607,SGBreyer,110,0,0.376316641
2002-067-01,2002,1607,AMKennedy,106,1,-0.331837804
2002-067-01,2002,1607,DHSouter,107,1,0.210897713
2002-067-01,2002,1607,JPStevens,103,1,-1.28302973
2002-068-01,2002,1607,RBGinsburg,109,0,0.494705637
2002-068-01,2002,1607,DHSouter,107,0,-0.036940906
2002-068-01,2002,1607,AScalia,105,0,-1.19931036
2002-068-01,2002,1607,JPStevens,103,0,-0.360694421
2002-068-01,2002,1607,SGBreyer,110,0,0.448120939
2002-068-01,2002,1607,WHRehnquist,102,0,-0.271848926
2002-069-01,2002,1607,WHRehnquist,102,1,-0.325014066
2002-069-01,2002,1607,RBGinsburg,109,1,0.220392904
2002-069-01,2002,1607,SGBreyer,110,1,-0.54804707
2002-069-01,2002,1607,AScalia,105,1,-0.180115263
2002-069-01,2002,1607,DHSouter,107,1,-0.255689015
2002-070-01,2002,1607,SDOConnor,104,1,0.819042717
2002-070-01,2002,1607,DHSouter,107,1,0.701344532
2002-070-01,2002,1607,SGBreyer,110,1,0.916610167
2002-072-01,2002,1607,RBGinsburg,109,1,0.301911553
2002-072-01,2002,1607,AScalia,105,1,-0.340510899
2002-072-01,2002,1607,JPStevens,103,1,-0.145339349
2002-072-01,2002,1607,WHRehnquist,102,1,-0.114520851
2002-072-01,2002,1607,DHSouter,107,1,-0.34597369
2002-072-01,2002,1607,SGBreyer,110,1,0.199060996
2002-073-01,2002,1607,WHRehnquist,102,1,-0.418072776
2002-073-01,2002,1607,RBGinsburg,109,1,-0.091468402
2002-073-01,2002,1607,AMKennedy,106,1,-1.389430413
2002-073-01,2002,1607,DHSouter,107,1,-1.094094584
2002-073-01,2002,1607,AScalia,105,1,-0.42031179
2002-073-01,2002,1607,SDOConnor,104,1,-1.057977294
2002-073-01,2002,1607,SGBreyer,110,1,0.183346529
2002-074-01,2002,1607,SDOConnor,104,1,-0.826887092
2002-074-01,2002,1607,SGBreyer,110,1,-0.945351756
2002-074-01,2002,1607,AScalia,105,0,-0.169689384
2002-074-01,2002,1607,WHRehnquist,102,1,-0.087408023
2002-075-01,2002,1607,SGBreyer,110,1,-0.222212385
2002-075-01,2002,1607,AMKennedy,106,1,-0.065101879
2002-075-01,2002,1607,JPStevens,103,1,0.033716513
2002-075-01,2002,1607,RBGinsburg,109,1,0.589036705
2002-075-01,2002,1607,WHRehnquist,102,1,0.025510754
2002-075-01,2002,1607,SDOConnor,104,0,0.135034624
2002-075-01,2002,1607,DHSouter,107,1,0.991996154
2002-076-01,2002,1607,SGBreyer,110,1,-0.173054884
2002-076-01,2002,1607,AScalia,105,1,-0.548397002
2002-076-01,2002,1607,WHRehnquist,102,1,-0.111419238
2002-076-01,2002,1607,JPStevens,103,0,0.205746222
2002-076-01,2002,1607,DHSouter,107,0,0.133127701
2002-076-01,2002,1607,AMKennedy,106,1,-0.597561151
2002-078-01,2002,1607,JPStevens,103,0,0.320888567
2002-078-01,2002,1607,SGBreyer,110,0,0.480885846
2002-078-01,2002,1607,DHSouter,107,0,0.588915682
2002-078-01,2002,1607,AScalia,105,0,-0.343122924
2002-078-01,2002,1607,RBGinsburg,109,0,-0.583007955
2002-078-01,2002,1607,SDOConnor,104,0,0.784673952
2002-078-01,2002,1607,AMKennedy,106,0,0.026893496
2002-079-01,2002,1607,RBGinsburg,109,0,0.766269737
2002-079-01,2002,1607,SDOConnor,104,1,-0.339023856
2002-079-01,2002,1607,WHRehnquist,102,1,-0.275019987
2002-079-01,2002,1607,JPStevens,103,0,0.922250393
2002-079-01,2002,1607,AMKennedy,106,1,1.005671072
2002-079-01,2002,1607,DHSouter,107,1,0.218264842
2002-080-01,2002,1607,JPStevens,103,0,1.248468684
2002-080-01,2002,1607,AMKennedy,106,0,-0.240673292
2002-080-01,2002,1607,DHSouter,107,0,0.009062145
2002-080-01,2002,1607,RBGinsburg,109,0,1.484036612
2002-080-01,2002,1607,SGBreyer,110,0,0.215644186
2002-082-01,2002,1607,WHRehnquist,102,1,-0.454050172
2002-082-01,2002,1607,SGBreyer,110,1,0.169147991
2002-082-01,2002,1607,AScalia,105,0,0.30181959
2002-082-01,2002,1607,AMKennedy,106,1,-0.176873126
2002-082-01,2002,1607,SDOConnor,104,1,-0.694914266
2002-082-01,2002,1607,RBGinsburg,109,1,1.166278595
2002-082-01,2002,1607,DHSouter,107,1,-1.256382423
2002-084-01,2002,1607,AMKennedy,106,0,-0.232716849
2002-084-01,2002,1607,JPStevens,103,1,0.209138424
2002-085-01,2002,1607,AMKennedy,106,0,-0.864617292
2002-085-01,2002,1607,RBGinsburg,109,0,0.608718097
2002-085-01,2002,1607,WHRehnquist,102,0,-0.641008587
2002-085-01,2002,1607,SDOConnor,104,0,0.178225859
2002-085-01,2002,1607,JPStevens,103,0,-0.281404202
2002-085-01,2002,1607,DHSouter,107,0,0.0320183
2002-085-01,2002,1607,SGBreyer,110,0,0.31935515
2003-003-01,2003,1607,SDOConnor,104,1,-0.387028923
2003-003-01,2003,1607,RBGinsburg,109,1,-0.182182682
2003-003-01,2003,1607,AScalia,105,1,-0.712473484
2003-004-01,2003,1607,RBGinsburg,109,1,0.201010939
2003-004-01,2003,1607,SDOConnor,104,1,0.169787104
2003-004-01,2003,1607,DHSouter,107,1,-0.570468499
2003-004-01,2003,1607,AScalia,105,1,-0.5058864
2003-004-01,2003,1607,SGBreyer,110,1,1.083668273
2003-004-01,2003,1607,JPStevens,103,1,-0.401801141
2003-019-01,2003,1607,SGBreyer,110,1,0.082364022
2003-019-01,2003,1607,WHRehnquist,102,1,-0.057462278
2003-019-01,2003,1607,SDOConnor,104,1,-0.051568596
2003-019-01,2003,1607,RBGinsburg,109,1,-0.099548676
2003-019-01,2003,1607,JPStevens,103,1,-0.252690744
2003-019-01,2003,1607,DHSouter,107,1,-0.651817176
2003-022-01,2003,1607,AMKennedy,106,1,1.45768614
2003-022-01,2003,1607,DHSouter,107,1,-0.59269974
2003-022-01,2003,1607,SGBreyer,110,1,-0.878737628
2003-022-01,2003,1607,JPStevens,103,1,-0.216183672
2003-022-01,2003,1607,SDOConnor,104,1,-0.093762428
2003-025-01,2003,1607,AScalia,105,0,-0.908787356
2003-025-01,2003,1607,RBGinsburg,109,0,0.070267912
2003-025-01,2003,1607,SGBreyer,110,0,1.005780578
2003-025-01,2003,1607,AMKennedy,106,0,-0.03370431
2003-026-01,2003,1607,AScalia,105,0,0.265047739
2003-026-01,2003,1607,JPStevens,103,0,0.590558319
2003-026-01,2003,1607,RBGinsburg,109,0,0.173378075
2003-026-01,2003,1607,SGBreyer,110,0,0.147024781
2003-026-01,2003,1607,AMKennedy,106,0,0.704674766
2003-026-01,2003,1607,SDOConnor,104,0,0.048318541
2003-026-01,2003,1607,DHSouter,107,0,0.896329769
2003-027-01,2003,1607,AMKennedy,106,1,-0.208266194
2003-027-01,2003,1607,AScalia,105,1,-0.407521844
2003-027-01,2003,1607,RBGinsburg,109,1,0.135771064
2003-027-01,2003,1607,SDOConnor,104,1,-0.092387046
2003-027-01,2003,1607,DHSouter,107,1,0.296576711
2003-028-01,2003,1607,RBGinsburg,109,0,0.268567995
2003-028-01,2003,1607,DHSouter,107,0,0.2310034
2003-028-01,2003,1607,AMKennedy,106,0,0.052099744
2003-028-01,2003,1607,JPStevens,103,0,0.268577826
2003-028-01,2003,1607,WHRehnquist,102,0,-0.155943425
2003-030-01,2003,1607,JPStevens,103,0,0.556574074
2003-030-01,2003,1607,DHSouter,107,0,0.26568996
2003-030-01,2003,1607,SDOConnor,104,0,0.653921805
2003-030-01,2003,1607,AMKennedy,106,0,1.206586761
2003-030-01,2003,1607,RBGinsburg,109,0,0.602894646
2003-030-01,2003,1607,SGBreyer,110,0,0.23933899
2003-030-01,2003,1607,AScalia,105,0,0.688388962
2003-032-01,2003,1607,SGBreyer,110,0,2.006974171
2003-032-01,2003,1607,SDOConnor,104,0,0.027103809
2003-032-01,2003,1607,AMKennedy,106,0,-1.151868594
2003-032-01,2003,1607,RBGinsburg,109,0,0.259867848
2003-032-01,2003,1607,AScalia,105,0,-0.162382061
2003-032-01,2003,1607,JPStevens,103,0,-0.088553308
2003-032-01,2003,1607,DHSouter,107,0,0.417216853
2003-033-01,2003,1607,AMKennedy,106,0,0.226376704
2003-033-01,2003,1607,AScalia,105,0,-0.876522328
2003-033-01,2003,1607,JPStevens,103,0,0.407113152
2003-033-01,2003,1607,WHRehnquist,102,0,0.21777004
2003-033-01,2003,1607,SDOConnor,104,0,-0.44974081
2003-033-01,2003,1607,DHSouter,107,0,0.648884595
2003-034-01,2003,1607,SGBreyer,110,1,-0.644735383
