,caseId,justiceName,petac,respac,sgpetac,sgrespac,justiceMQ,petNumStat,respNumStat,lowerConservative,lowerConXjusticeMQ,unpleasantDiff_totalWords,pleasantDiff_totalWords,questionDifference,petVote
1048,2006-055,JGRoberts,1,4,0,1,1.607,3,9,1,1.606999993,0.283050299,2.857142925,2,0
1049,2008-036,JPStevens,1,4,0,0,-2.545,3,9,1,-2.545000076,0.193201065,-3.956957579,-4,0
1050,2005-063,SGBreyer,3,1,0,0,-1.4,3,9,1,-1.399999976,0.3236413,4.556258202,-18,1
1051,2007-026,AMKennedy,7,5,1,0,0.342,3,9,1,0.342000008,1.860760212,1.99238658,4,0
1052,2004-061,DHSouter,2,1,0,0,-1.698,3,9,1,-1.697999954,-4.511278152,-2.631578922,-9,1
1053,2004-050,AScalia,8,9,0,1,2.725,3,9,1,2.724999905,1.256684542,-5.762032032,18,0
1054,2007-067,SAAlito,1,7,0,0,1.701,3,9,1,1.700999975,-1.753008842,1.805337429,1,1
1055,2007-026,SGBreyer,7,5,1,0,-1.354,3,9,1,-1.353999972,0.611909389,-0.450221062,-27,1
1056,2004-043,JPStevens,1,1,0,0,-2.522,3,9,1,-2.522000074,-4.013378143,-1.003344536,-10,1
1057,2006-016,JPStevens,2,0,0,0,-2.437,3,9,1,-2.437000036,-2.421497583,-0.495168924,-5,1
1058,2006-035,CThomas,3,2,0,0,4.396,3,9,1,4.395999908,0,0,0,0
1059,2008-012,SGBreyer,1,0,0,0,-1.11,3,9,0,0,-0.472028255,1.963869572,4,0
1060,2006-035,RBGinsburg,3,2,0,0,-1.577,3,9,1,-1.577000022,1.107194185,-0.394307375,-4,1
1061,2006-033,JPStevens,3,0,0,0,-2.437,3,9,1,-2.437000036,1.175548553,1.214733601,-3,1
1062,2004-065,DHSouter,2,2,0,0,-1.698,3,9,1,-1.697999954,-1.311100006,-0.099358559,-12,1
1063,2004-023,RBGinsburg,2,2,0,0,-1.697,3,9,1,-1.697000027,-0.607476711,1.142263651,-15,1
1064,2005-018,JGRoberts,13,10,0,0,1.568,3,9,0,0,-0.30898881,-0.744381905,-10,1
1065,2005-047,SAAlito,3,1,0,1,1.584,3,9,1,1.583999991,2.531645536,1.265822768,3,0
1066,2008-012,DHSouter,1,0,0,0,-1.506,3,9,0,0,0.938802481,-2.513736248,5,0
1067,2006-063,DHSouter,2,1,0,0,-1.465,3,9,1,-1.465000033,-2.445917845,-1.979906797,11,1
1068,2006-075,JPStevens,5,1,0,0,-2.437,3,9,1,-2.437000036,0,0,0,1
1069,2007-068,CThomas,7,2,0,0,4.372,3,9,1,4.372000217,0,0,0,0
1070,2004-070,JPStevens,3,3,0,0,-2.522,3,9,1,-2.522000074,-3.479452133,-1.424657583,-6,1
1071,2004-036,AScalia,1,0,0,0,2.725,3,9,1,2.724999905,1.972844362,0.919932723,5,1
1072,2007-068,JPStevens,7,2,0,0,-2.349,3,9,1,-2.348999977,-3.859649181,-2.807017565,-7,1
1073,2007-016,DHSouter,2,1,0,0,-1.487,3,9,1,-1.486999989,-0.831506014,-0.800687551,-2,1
1074,2005-070,JGRoberts,2,4,0,1,1.568,3,9,1,1.567999959,2.480619907,0.501595974,-20,0
1075,2005-083,RBGinsburg,11,3,0,0,-1.467,2,9,1,-1.467000008,0.780099392,-0.463681698,6,0
1076,2006-016,SGBreyer,2,0,0,0,-1.478,3,9,1,-1.478000045,-1.101237774,-1.39960289,3,1
1077,2008-007,JPStevens,0,0,0,0,-2.545,3,9,1,-2.545000076,-4.424778938,-7.079646111,-4,1
1078,2004-050,DHSouter,8,9,0,1,-1.698,3,9,1,-1.697999954,1.366523743,-2.26266098,-2,1
1079,2004-050,JPStevens,8,9,0,1,-2.522,3,9,1,-2.522000074,-2.816901445,-2.112676144,-4,1
1080,2007-067,JPStevens,1,7,0,0,-2.349,3,9,1,-2.348999977,7.352941036,0,6,0
1081,2006-014,SAAlito,1,0,0,0,1.608,3,9,1,1.60800004,4.316546917,0.359712243,3,0
1082,2006-014,CThomas,1,0,0,0,4.396,3,9,1,4.395999908,0,0,0,1
1083,2008-059,SAAlito,7,2,0,0,1.898,3,9,1,1.898000002,-4.580873489,-1.27508831,1,0
1084,2004-023,AScalia,2,2,0,0,2.725,3,9,1,2.724999905,1.891767025,0.593200743,12,0
1085,2005-018,RBGinsburg,13,10,0,0,-1.467,3,9,0,0,-1.554357529,-0.835579395,-5,0
1086,2005-071,SGBreyer,4,6,0,0,-1.4,3,9,1,-1.399999976,0.839662075,-0.646665096,10,1
1087,2007-016,SGBreyer,2,1,0,0,-1.354,3,9,1,-1.353999972,-2.26876092,-5.061081886,-4,1
1088,2004-050,SGBreyer,8,9,0,1,-1.182,3,9,1,-1.182000041,-1.991901636,2.078435183,-7,1
1089,2006-075,RBGinsburg,5,1,0,0,-1.577,3,9,1,-1.577000022,-0.258903503,2.566020489,1,1
1090,2005-047,JPStevens,3,1,0,1,-2.418,3,9,1,-2.417999983,-4.625850201,-6.666666508,-1,0
1091,2004-061,RBGinsburg,2,1,0,0,-1.697,3,9,1,-1.697000027,-0.694961548,3.756101608,0,1
1092,2006-061,JGRoberts,1,0,0,0,1.607,3,9,1,1.606999993,0.632332325,-0.594661474,5,0
1093,2006-059,JGRoberts,10,2,1,0,1.607,3,9,0,0,1.152583122,-4.914899826,-1,1
1094,2006-016,CThomas,2,0,0,0,4.396,3,9,1,4.395999908,0,0,0,0
1095,2004-019,AMKennedy,0,1,0,0,0.534,3,9,1,0.533999979,-1.070804119,13.17744732,-6,0
1096,2006-055,RBGinsburg,1,4,0,1,-1.577,3,9,1,-1.577000022,0.499530315,0.693792164,-3,1
1097,2007-025,DHSouter,2,0,0,0,-1.487,3,9,1,-1.486999989,-5.274725437,-2.857142925,-13,1
1098,2006-034,RBGinsburg,3,0,0,0,-1.577,3,9,1,-1.577000022,0.437360764,-0.823740959,-15,1
1099,2004-049,RBGinsburg,1,1,0,0,-1.697,3,9,1,-1.697000027,-2.751112223,2.21906662,-4,1
1100,2004-019,SGBreyer,0,1,0,0,-1.182,3,9,1,-1.182000041,-0.369764328,2.085851669,-7,0
1101,2004-049,SDOConnor,1,1,0,0,0.084,3,9,1,0.083999999,-5.237112999,-1.780068636,-12,1
1102,2005-018,JPStevens,13,10,0,0,-2.418,3,9,0,0,1.576895714,-0.930191517,7,0
1103,2006-061,SGBreyer,1,0,0,0,-1.478,3,9,1,-1.478000045,1.25,2.291666746,0,1
1104,2004-049,DHSouter,1,1,0,0,-1.698,3,9,1,-1.697999954,-2.62792778,0.283050299,5,1
1105,2005-064,JPStevens,6,3,0,1,-2.418,3,9,1,-2.417999983,0.732791185,0.562575579,-4,1
1106,2005-014,RBGinsburg,8,1,0,0,-1.467,10,9,1,-1.467000008,-0.361300707,-2.368526697,-6,1
1107,2005-014,AScalia,8,1,0,0,2.72,10,9,1,2.720000029,0.343137264,-1.782212973,13,1
1108,2008-059,DHSouter,7,2,0,0,-1.506,3,9,1,-1.506000042,-0.699043512,0.525596619,-9,1
1109,2007-025,JGRoberts,2,0,0,0,1.616,3,9,1,1.616000056,3.969824553,0.248421192,17,1
1110,2006-035,JPStevens,3,2,0,0,-2.437,3,9,1,-2.437000036,-1.799741745,-2.194357395,-10,1
1111,2008-036,AScalia,1,4,0,0,2.736,3,9,1,2.736000061,2.914992809,0.298556089,0,0
1112,2007-026,JGRoberts,7,5,1,0,1.616,3,9,1,1.616000056,-0.138157129,-1.930985808,28,0
1113,2004-043,CThomas,1,1,0,0,4.225,3,9,1,4.224999905,0,0,0,0
1114,2006-016,DHSouter,2,0,0,0,-1.465,3,9,1,-1.465000033,0.148281336,0.284408569,-3,1
1115,2006-014,RBGinsburg,1,0,0,0,-1.577,3,9,1,-1.577000022,-6.807351589,0.578625202,1,1
1116,2006-034,AScalia,3,0,0,0,2.797,3,9,1,2.796999931,-17.02586174,1.149425268,8,0
1117,2005-087,RBGinsburg,2,3,0,1,-1.467,3,9,1,-1.467000008,0.463458061,1.853832364,-1,1
1118,2006-035,SGBreyer,3,2,0,0,-1.478,3,9,1,-1.478000045,-1.46523571,0.85952282,-12,1
1119,2006-063,CThomas,2,1,0,0,4.396,3,9,1,4.395999908,0,0,0,1
1120,2006-055,SGBreyer,1,4,0,1,-1.478,3,9,1,-1.478000045,2.576429367,0.879301548,2,1
1121,2004-036,CThomas,1,0,0,0,4.225,3,9,1,4.224999905,0,0,0,1
1122,2005-052,SAAlito,3,1,0,0,1.584,3,9,1,1.583999991,0.096618652,5.333333492,-1,1
1123,2008-007,JGRoberts,0,0,0,0,1.699,3,9,1,1.699000001,0.756487846,2.379829884,4,1
1124,2008-048,AMKennedy,4,1,0,0,0.588,3,9,1,0.588,-3.262556076,-1.959983706,3,1
1125,2008-078,SGBreyer,4,2,0,1,-1.11,3,9,1,-1.110000014,-2.216433048,-1.651507497,5,0
1126,2006-033,SAAlito,3,0,0,0,1.608,3,9,1,1.60800004,0,11.76470566,2,0
1127,2008-078,SAAlito,4,2,0,1,1.898,3,9,1,1.898000002,3.947368383,5.263157845,2,0
1128,2004-073,AScalia,2,3,0,0,2.725,1,9,1,2.724999905,2.478107452,0.177540779,15,0
1129,2007-016,CThomas,2,1,0,0,4.372,3,9,1,4.372000217,0,0,0,1
1130,2005-063,CThomas,3,1,0,0,4.341,3,9,1,4.34100008,0,0,0,0
1131,2005-014,JGRoberts,8,1,0,0,1.568,10,9,1,1.567999959,-1.718889475,-0.56058836,6,1
1132,2006-063,AMKennedy,2,1,0,0,0.435,3,9,1,0.435000002,0.505909443,-0.281982183,8,1
1133,2004-065,JPStevens,2,2,0,0,-2.522,3,9,1,-2.522000074,-4.024767876,2.224047422,-6,1
1134,2007-025,JPStevens,2,0,0,0,-2.349,3,9,1,-2.348999977,-2.546196699,-0.064460754,-9,1
1135,2005-047,DHSouter,3,1,0,1,-1.587,3,9,1,-1.587000012,-4.6875,-3.645833254,-6,0
1136,2004-019,CThomas,0,1,0,0,4.225,3,9,1,4.224999905,0,0,0,0
1137,2006-059,CThomas,10,2,1,0,4.396,3,9,0,0,0,0,0,1
1138,2005-014,SGBreyer,8,1,0,0,-1.4,10,9,1,-1.399999976,-1.446921349,0.534785986,-18,1
1139,2004-023,AMKennedy,2,2,0,0,0.534,3,9,1,0.533999979,-2.852049828,0.6734007,6,1
1140,2007-025,RBGinsburg,2,0,0,0,-1.564,3,9,1,-1.56400001,-2.469135761,0.078047395,-10,1
1141,2006-059,RBGinsburg,10,2,1,0,-1.577,3,9,0,0,0.840768576,1.098146915,-1,1
1142,2006-059,AMKennedy,10,2,1,0,0.435,3,9,0,0,-0.184281826,-0.140921354,-1,1
1143,2008-039,SGBreyer,2,0,0,0,-1.11,3,9,1,-1.110000014,-2.717391253,-2.173913002,-6,1
1144,2005-087,JPStevens,2,3,0,1,-2.418,3,9,1,-2.417999983,-11.11111069,-3.111111164,-17,1
1145,2008-004,SAAlito,2,3,0,0,1.898,3,9,1,1.898000002,2.222222328,2.592592478,5,0
1146,2006-034,SAAlito,3,0,0,0,1.608,3,9,1,1.60800004,0,11.76470566,2,0
1147,2008-048,DHSouter,4,1,0,0,-1.506,3,9,1,-1.506000042,-4.187191963,-2.46305418,-13,1
1148,2005-083,AScalia,11,3,0,0,2.72,2,9,1,2.720000029,5.577689171,3.585657358,21,0
1149,2005-083,JPStevens,11,3,0,0,-2.418,2,9,1,-2.417999983,-4.942965984,-3.041825056,-7,1
1150,2005-064,RBGinsburg,6,3,0,1,-1.467,3,9,1,-1.467000008,0.791958332,-0.8148036,-8,1
1151,2006-055,AScalia,1,4,0,1,2.797,3,9,1,2.796999931,2.625423908,1.590457201,8,0
1152,2006-055,AMKennedy,1,4,0,1,0.435,3,9,1,0.435000002,1.162079334,-4.587155819,-5,0
1153,2007-068,AScalia,7,2,0,0,2.755,3,9,1,2.755000114,-0.542637348,0.871683478,18,0
1154,2005-064,CThomas,6,3,0,1,4.341,3,9,1,4.34100008,0,0,0,1
1155,2008-036,SAAlito,1,4,0,0,1.898,3,9,1,1.898000002,-3.208556175,-2.06264329,2,0
1156,2008-036,JGRoberts,1,4,0,0,1.699,3,9,1,1.699000001,0.180691719,0.180691719,-6,0
1157,2007-067,CThomas,1,7,0,0,4.372,3,9,1,4.372000217,0,0,0,1
1158,2004-073,DHSouter,2,3,0,0,-1.698,1,9,1,-1.697999954,-2.285129309,1.064953327,-6,1
1159,2004-021,RBGinsburg,1,3,0,1,-1.697,3,9,1,-1.697000027,0.415010452,2.184358358,6,0
1160,2007-016,RBGinsburg,2,1,0,0,-1.564,3,9,1,-1.56400001,1.370423079,1.259370089,0,1
1161,2006-059,AScalia,10,2,1,0,2.797,3,9,0,0,-1.780835152,-0.639149189,4,1
1162,2004-049,JPStevens,1,1,0,0,-2.522,3,9,1,-2.522000074,-5.539358616,4.264563084,-7,1
1163,2004-057,WHRehnquist,1,1,0,0,1.49,3,9,1,1.49000001,-1.694915295,1.782583237,-2,1
1164,2005-070,JPStevens,2,4,0,1,-2.418,3,9,1,-2.417999983,1.22022295,2.57157445,-24,0
1165,2006-059,SGBreyer,10,2,1,0,-1.478,3,9,0,0,0.313082695,3.653743744,-2,1
1166,2008-059,RBGinsburg,7,2,0,0,-1.65,3,9,1,-1.649999976,-0.899923801,0.417744875,-5,1
1167,2004-065,SDOConnor,2,2,0,0,0.084,3,9,1,0.083999999,4.032258034,6.451612949,3,1
1168,2008-048,SAAlito,4,1,0,0,1.898,3,9,1,1.898000002,0,-0.806451678,6,1
1169,2006-034,JPStevens,3,0,0,0,-2.437,3,9,1,-2.437000036,1.175548553,1.214733601,-3,1
1170,2008-048,AScalia,4,1,0,0,2.736,3,9,1,2.736000061,-8.834615707,1.275365353,7,0
1171,2007-025,SAAlito,2,0,0,0,1.701,3,9,1,1.700999975,-3.551594734,0.946661472,8,1
1172,2006-033,CThomas,3,0,0,0,4.396,3,9,1,4.395999908,0,0,0,0
1173,2004-014,AMKennedy,3,9,0,0,0.534,10,3,1,0.533999979,0.292232275,-0.472569227,-3,0
1174,2004-009,AScalia,4,1,1,0,2.725,3,3,0,0,-1.490379333,-0.888266325,0,1
1175,2005-008,JPStevens,3,2,1,0,-2.418,9,3,0,0,0.239728451,-1.175607443,18,0
1176,2005-057,SAAlito,5,0,1,0,1.584,8,3,0,0,2.794871807,-1.846153736,-2,1
1177,2005-078,AScalia,0,1,0,0,2.72,10,3,0,0,-6.006869316,-0.034614086,11,0
1178,2007-044,CThomas,0,1,0,0,4.372,10,3,0,0,0,0,0,0
1179,2007-044,SAAlito,0,1,0,0,1.701,10,3,0,0,0.499201298,-0.886082172,-3,1
1180,2005-021,AScalia,2,0,0,0,2.72,9,3,0,0,-0.579896927,1.57763195,2,1
1181,2006-005,AScalia,4,1,0,0,2.797,9,3,0,0,-2.447039604,1.103375912,-3,1
1182,2005-041,AScalia,0,2,0,0,2.72,10,3,0,0,-2.269841194,4.158730507,0,1
1183,2007-038,SAAlito,5,5,0,0,1.701,10,3,0,0,4.713161469,4.308303356,-10,1
1184,2005-041,JPStevens,0,2,0,0,-2.418,10,3,0,0,-0.456979275,-0.752821922,13,1
1185,2006-020,DHSouter,4,3,1,0,-1.465,9,3,0,0,-0.799086571,4.794520378,2,1
1186,2004-017,JPStevens,3,2,1,0,-2.522,9,3,0,0,1.578947425,3.037101269,19,1
1187,2007-038,CThomas,5,5,0,0,4.372,10,3,0,0,0,0,0,1
1188,2005-041,AMKennedy,0,2,0,0,0.441,10,3,0,0,5.027933121,2.234636784,6,1
1189,2007-038,SGBreyer,5,5,0,0,-1.354,10,3,0,0,-1.945166826,0.006327152,-4,1
1190,2005-057,DHSouter,5,0,1,0,-1.587,8,3,0,0,-2.24563694,-1.78267777,-6,1
1191,2006-005,SGBreyer,4,1,0,0,-1.478,9,3,0,0,1.828044891,1.272770405,-2,1
1192,2005-042,JPStevens,1,1,1,0,-2.418,9,3,0,0,3.755868435,6.103286266,9,0
1193,2005-042,SGBreyer,1,1,1,0,-1.4,9,3,0,0,-4.086021423,-3.763440847,-26,0
1194,2007-044,SGBreyer,0,1,0,0,-1.354,10,3,0,0,-0.113706112,1.561269879,1,1
1195,2006-005,JPStevens,4,1,0,0,-2.437,9,3,0,0,-14.50549507,3.846153736,3,1
1196,2006-020,SAAlito,4,3,1,0,1.608,9,3,0,0,3.4864645,-0.287120581,-2,1
1197,2005-078,CThomas,0,1,0,0,4.341,10,3,0,0,0,0,0,1
1198,2007-038,AMKennedy,5,5,0,0,0.342,10,3,0,0,-2.455561638,-0.494777441,13,1
1199,2006-020,CThomas,4,3,1,0,4.396,9,3,0,0,0,0,0,1
1200,2005-078,RBGinsburg,0,1,0,0,-1.467,10,3,0,0,-2.830711842,1.10909462,4,0
1201,2005-078,AMKennedy,0,1,0,0,0.441,10,3,0,0,1.894105673,0.658183336,-3,1
1202,2007-038,JPStevens,5,5,0,0,-2.349,10,3,0,0,2.857142925,4.571428776,7,1
1203,2004-014,JPStevens,3,9,0,0,-2.522,10,3,1,-2.522000074,0.715820789,0.393431783,12,1
1204,2006-005,AMKennedy,4,1,0,0,0.435,9,3,0,0,-3.848609209,-3.142726898,5,1
1205,2005-008,SDOConnor,3,2,1,0,-0.027,9,3,0,0,4.166666508,4.166666508,13,0
1206,2005-041,JGRoberts,0,2,0,0,1.568,10,3,0,0,0.86289382,0.878199935,1,1
1207,2005-078,SAAlito,0,1,0,0,1.584,10,3,0,0,-1.157894611,-4.70175457,-4,1
1208,2005-008,RBGinsburg,3,2,1,0,-1.467,9,3,0,0,1.32022047,1.109750509,-1,0
1209,2005-041,SGBreyer,0,2,0,0,-1.4,10,3,0,0,5.04852581,0.210899591,-15,1
1210,2007-044,DHSouter,0,1,0,0,-1.487,10,3,0,0,0.819672108,2.459016323,7,0
1211,2007-044,JGRoberts,0,1,0,0,1.616,10,3,0,0,-1.825562477,-1.937308073,-14,1
1212,2005-041,RBGinsburg,0,2,0,0,-1.467,10,3,0,0,-2.540834904,-0.406431317,-10,1
1213,2004-017,AScalia,3,2,1,0,2.725,9,3,0,0,-0.59732008,1.397910357,-10,1
1214,2004-017,AMKennedy,3,2,1,0,0.534,9,3,0,0,3.187251091,3.324632406,9,1
1215,2005-057,SGBreyer,5,0,1,0,-1.4,8,3,0,0,-4.376012802,-4.376012802,-14,1
1216,2006-020,SGBreyer,4,3,1,0,-1.478,9,3,0,0,-7.462686539,-1.49253726,-4,1
1217,2004-014,SGBreyer,3,9,0,0,-1.182,10,3,1,-1.182000041,0.149159908,0.096561432,-42,0
1218,2005-008,AMKennedy,3,2,1,0,0.441,9,3,0,0,1.259687901,1.770463228,-4,0
1219,2005-021,RBGinsburg,2,0,0,0,-1.467,9,3,0,0,-0.131067276,-1.775748491,-5,1
1220,2005-041,CThomas,0,2,0,0,4.341,10,3,0,0,0,0,0,1
1221,2005-008,CThomas,3,2,1,0,4.341,9,3,0,0,0,0,0,0
1222,2005-021,JGRoberts,2,0,0,0,1.568,9,3,0,0,-0.919256449,0.538519621,-6,1
1223,2004-014,AScalia,3,9,0,0,2.725,10,3,1,2.724999905,0.667593002,-1.194159746,12,1
1224,2006-020,JPStevens,4,3,1,0,-2.437,9,3,0,0,-0.015346766,-3.8980968,5,1
1225,2005-078,JPStevens,0,1,0,0,-2.418,10,3,0,0,4.090909004,4.545454502,7,0
1226,2005-057,AMKennedy,5,0,1,0,0.441,8,3,0,0,1.505037069,3.944653511,5,1
1227,2005-057,JGRoberts,5,0,1,0,1.568,8,3,0,0,5.150450706,0.397071362,9,1
1228,2005-021,SGBreyer,2,0,0,0,-1.4,9,3,0,0,-3.193277359,-3.445377827,4,1
1229,2005-021,JPStevens,2,0,0,0,-2.418,9,3,0,0,0.875576019,2.857142925,9,1
1230,2006-005,SAAlito,4,1,0,0,1.608,9,3,0,0,-2.46305418,-5.418719292,-4,1
1231,2004-009,AMKennedy,4,1,1,0,0.534,3,3,0,0,0.966183901,1.35265708,-1,1
1232,2005-057,CThomas,5,0,1,0,4.341,8,3,0,0,0,0,0,1
1233,2006-005,JGRoberts,4,1,0,0,1.607,9,3,0,0,-0.932939529,-1.588143349,-1,1
1234,2006-020,JGRoberts,4,3,1,0,1.607,9,3,0,0,0.265555382,-1.552477837,5,1
1235,2005-042,DHSouter,1,1,1,0,-1.587,9,3,0,0,0.22170496,-1.742230892,-18,0
1236,2005-042,AScalia,1,1,1,0,2.72,9,3,0,0,2.960526228,-10.99624062,14,1
1237,2005-008,JGRoberts,3,2,1,0,1.568,9,3,0,0,1.330377102,-0.88691783,-20,0
1238,2004-017,CThomas,3,2,1,0,4.225,9,3,0,0,0,0,0,1
1239,2006-005,CThomas,4,1,0,0,4.396,9,3,0,0,0,0,0,1
1240,2004-009,JPStevens,4,1,1,0,-2.522,3,3,0,0,-0.288803101,-1.851303101,-11,1
1241,2007-038,AScalia,5,5,0,0,2.755,10,3,0,0,-2.908678532,-2.265512228,-3,1
1242,2005-021,CThomas,2,0,0,0,4.341,9,3,0,0,0,-5.405405521,-2,1
1243,2007-038,RBGinsburg,5,5,0,0,-1.564,10,3,0,0,1.163947344,1.35849154,3,0
1244,2004-014,RBGinsburg,3,9,0,0,-1.697,10,3,1,-1.697000027,-1.493396759,-0.13244772,-5,0
1245,2004-017,SDOConnor,3,2,1,0,0.084,9,3,0,0,-1.281055927,-4.927137375,-6,1
1246,2005-042,CThomas,1,1,1,0,4.341,9,3,0,0,0,-1.388888836,-3,1
1247,2004-017,DHSouter,3,2,1,0,-1.698,9,3,0,0,-3.119763374,0.569371223,8,0
1248,2005-008,AScalia,3,2,1,0,2.72,9,3,0,0,0.186120987,-0.666433096,-11,0
1249,2006-020,RBGinsburg,4,3,1,0,-1.577,9,3,0,0,5.259243965,-2.188695192,0,1
1250,2005-021,SDOConnor,2,0,0,0,-0.027,9,3,0,0,0,0,0,1
1251,2005-021,AMKennedy,2,0,0,0,0.441,9,3,0,0,-0.648897171,-1.502459049,3,1
1252,2004-009,CThomas,4,1,1,0,4.225,3,3,0,0,0,0,0,1
1253,2007-044,RBGinsburg,0,1,0,0,-1.564,10,3,0,0,-5.185314655,-0.332167864,3,0
1254,2005-008,SGBreyer,3,2,1,0,-1.4,9,3,0,0,-5.250164032,-2.136487484,16,0
1255,2006-020,AMKennedy,4,3,1,0,0.435,9,3,0,0,1.140350819,0.63596487,6,1
1256,2004-009,SDOConnor,4,1,1,0,0.084,3,3,0,0,0.344202757,-3.913043499,6,1
1257,2005-078,JGRoberts,0,1,0,0,1.568,10,3,0,0,-0.947986603,-1.312919378,-11,1
1258,2004-009,RBGinsburg,4,1,1,0,-1.697,3,3,0,0,-0.096600056,-2.033502102,7,1
1259,2006-005,RBGinsburg,4,1,0,0,-1.577,9,3,0,0,-1.803278923,-1.147541046,-7,1
1260,2005-041,DHSouter,0,2,0,0,-1.587,10,3,0,0,0.519967794,-1.731439352,11,1
1261,2005-057,RBGinsburg,5,0,1,0,-1.467,8,3,0,0,1.532582283,-2.335746765,-2,1
1262,2007-038,DHSouter,5,5,0,0,-1.487,10,3,0,0,1.196094036,1.611272335,5,0
1263,2004-014,SDOConnor,3,9,0,0,0.084,10,3,1,0.083999999,0.235640526,-7.540500641,-1,0
1264,2005-021,DHSouter,2,0,0,0,-1.587,9,3,0,0,2.06005311,3.492249489,1,1
1265,2005-042,AMKennedy,1,1,1,0,0.441,9,3,0,0,-7.119358063,-0.177654743,7,0
1266,2007-038,JGRoberts,5,5,0,0,1.616,10,3,0,0,0.551368237,-0.563873291,-1,1
1267,2004-017,RBGinsburg,3,2,1,0,-1.697,9,3,0,0,3.080594063,0.259809017,-10,0
1268,2005-078,SGBreyer,0,1,0,0,-1.4,10,3,0,0,0,0,0,0
1269,2004-014,CThomas,3,9,0,0,4.225,10,3,1,4.224999905,0,0,0,1
1270,2007-044,AMKennedy,0,1,0,0,0.342,10,3,0,0,-3.605009079,-2.968066216,-6,1
1271,2004-009,DHSouter,4,1,1,0,-1.698,3,3,0,0,0.713885307,0.056341648,2,1
1272,2006-005,DHSouter,4,1,0,0,-1.465,9,3,0,0,0.665859461,0.871670723,16,1
1273,2005-042,RBGinsburg,1,1,1,0,-1.467,9,3,0,0,1.912445784,-1.255042553,5,0
1274,2004-014,WHRehnquist,3,9,0,0,1.49,10,3,1,1.49000001,-2.373365879,2.757352829,-10,0
1275,2005-078,DHSouter,0,1,0,0,-1.587,10,3,0,0,4.440497398,4.618117332,15,0
1276,2005-008,DHSouter,3,2,1,0,-1.587,9,3,0,0,-0.361974239,0.477991581,31,0
1277,2004-009,SGBreyer,4,1,1,0,-1.182,3,3,0,0,-5.450431824,0.143973589,-3,1
1278,2005-042,JGRoberts,1,1,1,0,1.568,9,3,0,0,1.989890099,2.028445721,-13,1
1279,2005-057,AScalia,5,0,1,0,2.72,8,3,0,0,-1.471868038,1.554629564,8,1
1280,2006-020,AScalia,4,3,1,0,2.797,9,3,0,0,-0.512708664,-1.219955444,11,1
1281,2007-044,AScalia,0,1,0,0,2.755,10,3,0,0,-0.414242744,2.986735582,2,0
1282,2007-044,JPStevens,0,1,0,0,-2.349,10,3,0,0,4.05405426,4.05405426,8,0
1283,2004-017,SGBreyer,3,2,1,0,-1.182,9,3,0,0,-2.591463327,5.731707096,-18,1
1284,2004-014,DHSouter,3,9,0,0,-1.698,10,3,1,-1.697999954,1.371647835,-2.53964448,3,1
1285,2007-065,AMKennedy,2,0,0,0,0.342,6,3,0,0,2.315705299,-1.728098273,-9,0
1286,2007-065,SAAlito,2,0,0,0,1.701,6,3,0,0,-3.225806475,-3.225806475,-2,1
1287,2007-065,RBGinsburg,2,0,0,0,-1.564,6,3,0,0,-0.151515245,-1.060606003,9,0
1288,2007-065,JPStevens,2,0,0,0,-2.349,6,3,0,0,-0.911680937,2.905982971,7,0
1289,2007-065,CThomas,2,0,0,0,4.372,6,3,0,0,0,0,0,1
1290,2007-065,SGBreyer,2,0,0,0,-1.354,6,3,0,0,1.694130182,0.357796669,0,0
1291,2007-065,AScalia,2,0,0,0,2.755,6,3,0,0,1.587705374,0.821332097,-14,1
1292,2007-065,JGRoberts,2,0,0,0,1.616,6,3,0,0,-0.398015261,-0.222268343,-20,1
1293,2007-065,DHSouter,2,0,0,0,-1.487,6,3,0,0,-1.05612278,1.575455904,14,0
1294,2004-016,AMKennedy,0,5,0,0,0.534,10,2,0,0,0.528007507,-6.152432919,2,0
1295,2004-016,WHRehnquist,0,5,0,0,1.49,10,2,0,0,-2.02352953,-0.470588207,-2,1
1296,2006-011,JGRoberts,0,3,0,0,1.607,10,2,0,0,2.094779968,0.289987803,-14,1
1297,2004-030,AScalia,4,3,1,0,2.725,9,2,0,0,-0.422647715,0.251196146,5,1
1298,2006-011,SAAlito,0,3,0,0,1.608,10,2,0,0,-2.702702761,-1.801801801,-3,1
1299,2008-056,RBGinsburg,3,6,0,0,-1.65,10,2,0,0,-3.833943367,-0.146520138,3,0
1300,2008-056,CThomas,3,6,0,0,4.274,10,2,0,0,0,0,0,1
1301,2008-056,SAAlito,3,6,0,0,1.898,10,2,0,0,-3.333333254,-6.666666508,-6,1
1302,2004-016,JPStevens,0,5,0,0,-2.522,10,2,0,0,0.701078415,-2.234206676,7,0
1303,2008-056,SGBreyer,3,6,0,0,-1.11,10,2,0,0,-1.227279186,-1.771875381,8,0
1304,2006-011,AScalia,0,3,0,0,2.797,10,2,0,0,-0.090212822,-0.102322102,-4,1
1305,2008-056,AMKennedy,3,6,0,0,0.588,10,2,0,0,4.964539051,3.546099186,4,1
1306,2006-007,AMKennedy,0,3,0,0,0.435,10,2,0,0,-0.889787674,0.901851892,5,1
1307,2004-030,JPStevens,4,3,1,0,-2.522,9,2,0,0,2.647058725,2.941176414,14,1
